id,label
137,0.025256004
138,0.009260971
139,0.045402545
140,0.04270123
141,0.056764502
142,0.039262127
143,0.10340823
144,0.11766113
145,0.099168524
146,0.12151667
147,0.05289196
148,0.1434188
149,0.090811655
150,0.002365693
151,0.36454892
152,0.058133695
153,0.04519066
154,0.051938266
155,0.018001191
156,0.22746278
157,0.08543805
158,0.15982914
159,0.17445357
160,0.02624079
161,0.03947367
162,0.03124952
163,0.018927038
164,0.048464715
165,0.034736894
166,0.042953692
167,0.00459334
168,0.13568741
169,0.0721205
170,0.12172876
171,0.0063660285
172,0.069049306
173,0.02390089
174,0.02905562
175,0.03936296
176,0.055461146
177,0.025263842
178,0.025882503
179,0.018154653
180,0.010732667
181,0.0070369863
182,0.18214117
183,0.012688064
184,0.031210648
185,0.007932956
186,0.08468113
187,0.042805545
188,0.07008189
189,0.0077420482
190,0.033609595
191,0.10675108
192,0.12296314
193,0.037453562
194,0.047631808
195,0.13353817
196,0.11356109
197,0.050282624
198,0.12227281
199,0.2142912
200,0.35975486
201,0.06109204
202,0.14002116
203,0.024286384
204,0.30983075
205,0.036138
206,0.015446175
207,0.14147781
208,0.0010148499
209,0.050077546
210,0.022713678
211,0.02271248
212,0.045393515
213,0.018482314
214,0.004198823
215,0.038094833
216,0.0029277143
217,0.08899359
218,0.06724909
219,0.2164297
220,0.06900502
221,0.1700399
222,0.13101965
223,0.055875756
224,0.09430653
225,0.17219684
226,0.040097404
227,0.087359145
228,0.09155707
229,0.099001974
230,0.08317832
231,0.06697915
232,0.05720837
233,0.040976126
234,0.08844225
235,0.045309555
236,0.29048473
237,0.13445786
238,0.084191546
239,0.099320024
240,0.07965211
241,0.14263494
242,0.07179381
243,0.059442393
244,0.046862327
245,0.104309626
246,0.025070138
247,0.026174512
248,0.18638496
249,0.034645613
250,0.045204125
251,0.05348864
252,0.06571176
253,0.09025188
254,0.06425609
255,0.13025384
256,0.26905876
257,0.060195226
258,0.024084108
259,0.04792213
260,0.086446956
261,0.050294645
262,0.04655679
263,0.06451612
264,0.08092049
265,0.06710184
266,0.16786592
267,0.03907598
268,0.17158301
269,0.07641124
270,0.06416202
271,0.14820799
272,0.032168124
273,0.009176288
274,0.027001573
275,0.06352794
276,0.08641847
277,0.14678136
278,0.071520336
279,0.117842905
280,0.04734161
281,0.099456735
282,0.042007253
283,0.23363213
284,0.019128604
285,0.037491344
286,0.05147181
287,0.041486196
288,0.070490286
289,0.071935676
290,0.055395693
291,0.16126578
292,0.15020761
293,0.013298887
294,0.028574446
295,0.028064394
296,0.040941566
297,0.050683692
298,0.24422897
299,0.022096446
300,0.10778038
301,0.26396126
302,0.059571806
303,0.20389311
304,0.04285732
305,0.033203706
306,0.061178885
307,0.044454545
308,0.044591997
309,0.020687155
310,0.018009037
311,0.007380141
312,0.05504433
313,0.15859906
314,0.02560866
315,0.0549695
316,0.034288403
317,0.025603022
318,0.020118624
319,0.021156479
320,0.21428636
321,0.019336363
322,0.026790788
323,0.0038958031
324,0.094965525
325,0.044557232
326,0.19787145
327,0.15687668
328,0.15181345
329,0.22201002
330,0.1207019
331,0.15782596
332,0.19040076
333,0.20849012
334,0.043304775
335,0.054741733
336,0.11278852
337,0.07771051
338,0.02681205
339,0.21177673
340,0.0035723504
341,0.028451258
342,0.074119925
343,0.022725089
344,0.05358899
345,0.28127134
346,0.016497573
347,0.05399695
348,0.1185682
349,0.005749971
350,0.07628537
351,0.010986839
352,0.03660844
353,0.11643325
354,0.07137184
355,0.004369975
356,0.07262885
357,0.12423381
358,0.006887766
359,0.043427665
360,0.08652904
361,0.093847506
362,0.093326926
363,0.16471528
364,0.23433438
365,0.058977984
366,0.04997085
367,0.15231721
368,0.014343837
369,0.10256335
370,0.050494026
371,0.040261034
372,0.1746231
373,0.042307768
374,0.059088953
375,0.17894004
376,0.023994995
377,0.12386946
378,0.04990768
379,0.094450764
380,0.019905081
381,0.15035306
382,0.07827388
383,0.10915605
384,0.15463492
385,0.062554516
386,0.20312555
387,0.12687005
388,0.118979156
389,0.18892679
390,0.09427504
391,0.05058231
392,0.010563104
393,0.055150203
394,0.018078743
395,0.028301176
396,0.30405876
397,0.1495192
398,0.082228266
399,0.008028315
400,0.060714256
401,0.10695839
402,0.16671829
403,0.072381906
404,0.18377493
405,0.2824556
406,0.12522303
407,0.07918051
408,0.09221815
409,0.14929862
410,0.018868286
411,0.06808671
412,0.023444816
413,0.029905805
414,0.30824226
415,0.08683212
416,0.19070506
417,0.3752962
418,0.06858244
419,0.048331223
420,0.16744757
421,0.16211154
422,0.062076703
423,0.05254294
424,0.100096345
425,0.015026586
426,0.021712814
427,0.17659348
428,0.10547373
429,0.27544472
430,0.084622085
431,0.07766524
432,0.05869686
433,0.073539436
434,0.042913593
435,0.025035033
436,0.030683212
437,0.25124028
438,0.05343812
439,0.030085286
440,0.05861018
441,0.038637374
442,0.10441321
443,0.06137124
444,0.034742102
445,0.079020366
446,0.058736816
447,0.037493672
448,0.025372457
449,0.084809154
450,0.047272395
451,0.10172446
452,0.03352602
453,0.04040123
454,0.1232933
455,0.029761141
456,0.03857375
457,0.09353064
458,0.19767627
459,9.394197e-05
460,0.08193935
461,0.04504067
462,0.01696063
463,0.19135347
464,0.035076812
465,0.06668806
466,0.17041059
467,0.07007803
468,0.0771109
469,0.05437454
470,0.12037505
471,0.0746552
472,0.05855156
473,0.075601935
474,0.099644125
475,0.035114568
476,0.044004627
477,0.299173
478,0.12345754
479,0.06346624
480,0.020602835
481,0.011411215
482,0.009115214
483,0.032002013
484,0.035715073
485,0.1815289
486,0.14141937
487,0.04944592
488,0.03991402
489,0.05890904
490,0.012418334
491,0.0942586
492,0.18201537
493,0.039454788
494,0.10407272
495,0.2816207
496,0.0845186
497,0.031094108
498,0.015276967
499,0.056527592
500,0.08914544
501,0.056025516
502,0.018258592
503,0.09566178
504,0.040314842
505,0.18986657
506,0.026608923
507,0.010059057
508,0.44547454
509,0.019469552
510,0.19365528
511,0.05381398
512,0.12039168
513,0.016803285
514,0.021350661
515,0.0038398982
516,0.021413358
517,0.03814522
518,0.042019073
519,0.029992962
520,0.06868705
521,0.03450006
522,0.035719942
523,0.03108954
524,0.037669968
525,0.3015063
526,0.031454433
527,0.0070502427
528,0.07698111
529,0.04625407
530,0.11863045
531,0.06973698
532,0.21231504
533,0.051956438
534,0.17871651
535,0.03294019
536,0.2589213
537,0.11931137
538,0.06831715
539,0.13168155
540,0.03359744
541,5.885457e-05
542,0.16968846
543,0.020767367
544,0.032116644
545,0.06939414
546,0.027698155
547,0.05328387
548,0.029465713
549,0.048690442
550,0.018392581
551,0.042433236
552,0.03917394
553,0.050586227
554,0.024952566
555,0.036712892
556,0.020839442
557,0.050910722
558,0.016453113
559,0.057709455
560,0.07974472
561,0.04760662
562,0.06876914
563,0.1381887
564,0.30208609
565,0.04305379
566,0.03356245
567,0.27562153
568,0.13833109
569,0.019540006
570,0.16119902
571,0.018439911
572,0.028860055
573,0.05816279
574,0.031759232
575,0.082424305
576,0.036617596
577,0.05019282
578,0.0061233738
579,0.11850979
580,0.002742736
581,0.11198987
582,0.1582623
583,0.07628148
584,0.053100843
585,0.13362053
586,0.2169496
587,0.056718502
588,0.24947907
589,0.062828556
590,0.10164896
591,0.06288703
592,0.16633715
593,0.040421046
594,0.21894616
595,0.041522067
596,0.09426839
597,0.0022688715
598,0.075941056
599,0.03253321
600,0.18149133
601,0.0059763915
602,0.0131322425
603,0.018621417
604,0.02137975
605,0.034712944
606,0.027858902
607,0.0131793525
608,0.008648273
609,0.08587316
610,0.0919368
611,0.014835098
612,0.03916411
613,0.006671124
614,0.03910262
615,0.057916917
616,0.01402533
617,0.041223403
618,0.047194064
619,0.010578472
620,0.10426623
621,0.1257937
622,0.18494591
623,0.33790332
624,0.08500789
625,0.043389555
626,0.12364569
627,0.04193379
628,0.26504058
629,0.024951233
630,0.02651243
631,0.09136799
632,0.029648922
633,0.04933022
634,0.035850517
635,0.013914701
636,0.033660654
637,0.032943707
638,0.07963283
639,0.092772
640,0.14023203
641,0.053388726
642,0.0939631
643,0.05985452
644,0.0329837
645,0.03651187
646,0.2208265
647,0.021632982
648,0.06004114
649,0.09355573
650,0.15219879
651,0.02387567
652,0.11115619
653,0.18957968
654,0.01785857
655,0.05623136
656,0.17761813
657,0.0181358
658,0.18268888
659,0.06299947
660,0.025422858
661,0.013256187
662,0.25436372
663,0.05947874
664,0.048659075
665,0.035872374
666,0.07976061
667,0.012035384
668,0.03492522
669,0.010353774
670,0.014514373
671,0.055158377
672,0.041535173
673,0.020255398
674,0.027928403
675,0.046460956
676,0.020904828
677,0.043334376
678,0.04691323
679,0.023455132
680,0.17826533
681,0.05748079
682,0.025198145
683,0.028984522
684,0.016878042
685,0.05214771
686,0.010454474
687,0.014383194
688,0.020671502
689,0.23928143
690,0.0853743
691,0.22357526
692,0.07417171
693,0.05937182
694,0.009706804
695,0.02172866
696,0.04514727
697,0.049872365
698,0.06250377
699,0.11072989
700,0.045891535
701,0.06469778
702,0.015861327
703,0.028525792
704,0.20113686
705,0.1939125
706,0.06480883
707,0.030141398
708,0.34181437
709,0.08954783
710,0.05065706
711,0.11023537
712,0.023646234
713,0.044057716
714,0.032070708
715,0.1737557
716,0.049600318
717,0.018434703
718,0.03918375
719,0.010702701
720,0.5273899
721,0.06450342
722,0.034400877
723,0.09185386
724,0.059281092
725,0.10661141
726,0.09216763
727,0.08185874
728,0.13004498
729,0.07769244
730,0.12156237
731,0.013724224
732,0.080298
733,0.015205713
734,0.12310234
735,0.05706597
736,0.21622378
737,0.04874152
738,0.14137806
739,0.10279587
740,0.03242392
741,0.062682964
742,0.08803851
743,0.29703993
744,0.07777005
745,0.056868427
746,0.026377246
747,0.0027253183
748,0.18151625
749,0.059898913
750,0.023630569
751,0.054542825
752,0.10038743
753,0.09010521
754,0.07964369
755,0.110654764
756,0.03245418
757,0.024476904
758,0.021568144
759,0.06264038
760,0.07777735
761,0.007278961
762,0.19794834
763,0.14829722
764,0.034133818
765,0.06732236
766,0.22424883
767,0.031492084
768,0.0043835645
769,0.022517517
770,0.24602294
771,0.04934664
772,0.086131826
773,0.05698469
774,0.052239038
775,0.112634204
776,0.047189064
777,0.0053916615
778,0.09210026
779,0.09423839
780,0.050056748
781,0.04234658
782,0.028968899
783,0.042862732
784,0.06273558
785,0.0019289036
786,0.031277876
787,0.07158835
788,0.09276665
789,0.041163344
790,0.055145185
791,0.16931972
792,0.026735228
793,0.010340579
794,0.04393971
795,0.08483255
796,0.10751975
797,0.07745232
798,0.026667114
799,0.016806666
800,0.012717924
801,0.07463684
802,0.02227359
803,0.058471486
804,0.0078113717
805,0.06379698
806,0.116459
807,0.028575512
808,0.18159965
809,0.05066958
810,0.1360528
811,0.20971362
812,0.17843209
813,0.26797578
814,0.08321422
815,0.16033025
816,0.05890702
817,0.08519804
818,0.18969773
819,0.057172325
820,0.07269715
821,0.071765296
822,0.17028582
823,0.024644017
824,0.058781967
825,0.07733163
826,0.08428987
827,0.020852454
828,0.08142715
829,0.12804914
830,0.021238552
831,0.024738453
832,0.026104504
833,0.079329886
834,0.037016433
835,0.032632284
836,0.021308966
837,0.043910492
838,0.20434378
839,0.008979873
840,0.03905197
841,0.09125296
842,0.11120482
843,0.16353473
844,0.21727377
845,0.1258713
846,0.057178944
847,0.23018096
848,0.19406933
849,0.19562893
850,0.06911287
851,0.13046077
852,0.23521681
853,0.123454
854,0.020141315
855,0.00017200613
856,0.26795104
857,0.10507518
858,0.2221548
859,0.10679687
860,0.26189998
861,0.06567989
862,0.1420602
863,0.17880502
864,0.09728797
865,0.12897418
866,0.19653593
867,0.050265424
868,0.22763336
869,0.10714149
870,0.06968428
871,0.08925755
872,0.019047745
873,0.17200133
874,0.11124017
875,0.04691597
876,0.05198891
877,0.14317185
878,0.13459755
879,0.21425337
880,0.013316455
881,0.1245071
882,0.11308815
883,0.24984829
884,0.018461648
885,0.054882653
886,0.17124271
887,0.23977317
888,0.19388278
889,0.23179644
890,0.011408869
891,0.23988695
892,0.0745937
893,0.04537248
894,0.19902207
895,0.1155734
896,0.03395276
897,0.035349365
898,0.022136588
899,0.06820047
900,0.06003518
901,0.09539536
902,0.12787156
903,0.005928157
904,0.032639127
905,0.06717238
906,0.07984174
907,0.043029476
908,0.019449905
909,0.1827846
910,0.034825616
911,0.41527888
912,0.3168523
913,0.086794294
914,0.1742239
915,0.18880834
916,0.07786677
917,0.0241096
918,0.058795616
919,0.09320206
920,0.1381219
921,0.2085774
922,0.105510235
923,0.17208567
924,0.1496834
925,0.060216192
926,0.25158468
927,0.04544692
928,0.06898156
929,0.064663626
930,0.040546626
931,0.08265928
932,0.086701185
933,0.020988112
934,0.26375613
935,0.042838965
936,0.2278023
937,0.011627846
938,0.004814797
939,0.061536312
940,0.03592241
941,0.14675507
942,0.0018972263
943,0.08471628
944,0.061524995
945,0.042990092
946,0.030899083
947,0.04187318
948,0.041582182
949,0.01969071
950,0.03347519
951,0.036365326
952,0.06560793
953,0.029229116
954,0.07895252
955,0.072112724
956,0.18498579
957,0.044434316
958,0.095787294
959,0.04522934
960,0.056960747
961,0.1852855
962,0.05620353
963,0.038648374
964,0.012022838
965,0.04100937
966,0.049138263
967,0.08606077
968,0.060252808
969,0.009982081
970,0.055128865
971,0.027893554
972,0.022844829
973,0.4343712
974,0.07264616
975,0.13869007
976,0.08851415
977,0.2736214
978,0.027831975
979,0.17977412
980,0.08257829
981,0.040597804
982,0.11763416
983,0.04216061
984,0.060422402
985,0.0041681896
986,0.07478727
987,0.028499482
988,0.06756345
989,0.041069567
990,0.07024114
991,0.022058515
992,0.056063995
993,0.07334024
994,0.037085857
995,0.04825343
996,0.018568326
997,0.036892816
998,0.14872742
999,0.028419418
1000,0.16941664
1001,0.033754747
1002,0.03021634
1003,0.06673637
1004,0.047752813
1005,0.0033450143
1006,0.12494771
1007,0.08647017
1008,0.15738858
1009,0.12601544
1010,0.23334444
1011,0.033995137
1012,0.046218
1013,0.031128742
1014,0.020856695
1015,0.05232246
1016,0.07261679
1017,0.04758641
1018,0.10165085
1019,0.06970542
1020,0.21516258
1021,0.10304889
1022,0.03058039
1023,0.19667636
1024,0.09366626
1025,0.035594165
1026,0.04834039
1027,0.025181377
1028,0.017117362
1029,0.14907819
1030,0.015891016
1031,0.1732432
1032,0.048030265
1033,0.17758061
1034,0.062992014
1035,0.12743698
1036,0.056476098
1037,0.006980302
1038,0.06928266
1039,0.070132665
1040,0.13029699
1041,0.094098024
1042,0.29899096
1043,0.15033254
1044,0.064760946
1045,0.107159
1046,0.050737806
1047,0.10642349
1048,0.020838503
1049,0.014738567
1050,0.016201686
1051,0.060663685
1052,0.01937166
1053,0.19774032
1054,0.048952274
1055,0.06912477
1056,0.025346393
1057,0.15721308
1058,0.030436397
1059,0.03355291
1060,0.0149976425
1061,0.0035694113
1062,0.058286518
1063,0.08018988
1064,0.09103073
1065,0.06326672
1066,0.01957572
1067,0.010802367
1068,0.01875305
1069,0.11352424
1070,0.079202
1071,0.12992679
1072,0.14159617
1073,0.016933065
1074,0.011604289
1075,0.04038056
1076,0.04524247
1077,0.037933398
1078,0.16520233
1079,0.06872876
1080,0.028681815
1081,0.063290134
1082,7.8356185e-05
1083,0.056741774
1084,0.28735
1085,0.02454984
1086,0.16999158
1087,0.08798187
1088,0.060346242
1089,0.005853037
1090,0.0058703087
1091,0.048460897
1092,0.04354431
1093,0.029299704
1094,0.39838997
1095,0.26514685
1096,0.016303204
1097,0.025364209
1098,0.024509238
1099,0.047758475
1100,0.06379409
1101,0.042932864
1102,0.26028648
1103,0.034713678
1104,0.12481669
1105,0.14118284
1106,0.057860475
1107,0.061115377
1108,0.0901119
1109,0.08356734
1110,0.036335744
1111,0.087377325
1112,0.029413989
1113,0.23282191
1114,0.010109432
1115,0.044316985
1116,0.19340514
1117,0.12571868
1118,0.014277505
1119,0.07833672
1120,0.03619897
1121,0.02676228
1122,0.052619606
1123,0.035695042
1124,0.04038201
1125,0.052996323
1126,0.005408609
1127,0.049269613
1128,0.08624998
1129,0.049146976
1130,0.18445899
1131,0.19712652
1132,0.022220226
1133,0.024737313
1134,0.027912429
1135,0.09934249
1136,0.02966428
1137,0.06850465
1138,0.0004513765
1139,0.06891714
1140,0.030308075
1141,0.08843441
1142,0.07771125
1143,0.038496964
1144,0.0775001
1145,0.05852158
1146,0.024466513
1147,0.039891604
1148,0.08886759
1149,0.24090157
1150,0.07967377
1151,0.059572462
1152,0.11531482
1153,0.03592043
1154,0.052224178
1155,0.1715165
1156,0.049581718
1157,0.03307653
1158,0.1675447
1159,0.02703689
1160,0.0859241
1161,0.026334828
1162,0.22020136
1163,0.040609337
1164,0.14596722
1165,0.008757732
1166,0.03628848
1167,0.16254777
1168,0.09727934
1169,0.058342762
1170,0.12540933
1171,0.06673413
1172,0.03762974
1173,0.030306013
1174,0.053243466
1175,0.016462563
1176,0.05744077
1177,0.057279762
1178,0.036114838
1179,0.04188646
1180,0.09744119
1181,0.0309446
1182,0.015106603
1183,0.14164564
1184,0.048323955
1185,0.009116987
1186,0.2762546
1187,0.06862844
1188,0.028043253
1189,0.14156723
1190,0.038194228
1191,0.11161787
1192,0.026342357
1193,0.027895084
1194,0.045369428
1195,0.02287735
1196,0.03958606
1197,0.08226383
1198,0.04694706
1199,0.040165167
1200,0.10213594
1201,0.11312927
1202,0.05483322
1203,0.029483175
1204,0.2846953
1205,0.08189859
1206,0.022828007
1207,0.004795393
1208,0.00079726125
1209,0.10642969
1210,0.084040925
1211,0.13739945
1212,0.16056539
1213,0.03040762
1214,0.05396448
1215,0.04064846
1216,0.1778185
1217,0.1624545
1218,0.09626304
1219,0.07521793
1220,0.07069443
1221,0.06641735
1222,0.25479457
1223,0.09620171
1224,0.0173572
1225,0.16179943
1226,0.07580616
1227,0.19321576
1228,0.09277116
1229,0.08027605
1230,0.20498972
1231,0.09584244
1232,0.07935321
1233,0.01846411
1234,0.013679887
1235,0.05377261
1236,0.037815284
1237,0.20429969
1238,0.040027197
1239,0.092619754
1240,0.014503341
1241,0.031705737
1242,0.02761151
1243,0.028979806
1244,0.03867334
1245,0.044300158
1246,0.046829246
1247,0.016066328
1248,0.12502651
1249,0.13235798
1250,0.02098285
1251,0.058923982
1252,0.07214601
1253,0.028264705
1254,0.05481197
1255,0.023284802
1256,0.01897614
1257,0.023097176
1258,0.06543179
1259,0.04380962
1260,0.003872581
1261,0.06367434
1262,0.21069384
1263,0.03167926
1264,0.06377462
1265,0.053505108
1266,0.033558976
1267,0.046196073
1268,0.16064201
1269,0.0034138705
1270,0.01922643
1271,0.05366507
1272,0.059454422
1273,0.069151945
1274,0.013485895
1275,0.033750117
1276,0.031921107
1277,0.0963349
1278,0.23837355
1279,0.03538754
1280,0.096289225
1281,0.13249968
1282,0.07846654
1283,0.2290015
1284,0.06346376
1285,0.031963572
1286,0.027853409
1287,0.14309612
1288,0.118584216
1289,0.12830858
1290,0.025845248
1291,0.055425525
1292,0.18461384
1293,0.14094944
1294,0.0040396275
1295,0.11922553
1296,0.026502183
1297,0.054736253
1298,0.02039782
1299,0.040971626
1300,0.06932295
1301,0.075790584
1302,0.045661375
1303,0.027748894
1304,0.26254195
1305,0.03269699
1306,0.008363779
1307,0.10410156
1308,0.016719906
1309,0.035478957
1310,0.22170238
1311,0.10119368
1312,0.12266675
1313,0.08691612
1314,0.05791672
1315,0.09273995
1316,0.07333193
1317,0.030530365
1318,0.115705475
1319,0.11521149
1320,0.036601417
1321,0.017816652
1322,0.043518495
1323,0.024859056
1324,0.06289199
1325,0.097988866
1326,0.060755484
1327,0.15811473
1328,0.18648283
1329,0.28845605
1330,0.108275
1331,0.0428357
1332,0.021229891
1333,0.0999096
1334,0.057123702
1335,0.021174867
1336,0.016770206
1337,0.027889837
1338,0.037841048
1339,0.04831359
1340,0.024423096
1341,0.109859124
1342,0.029928884
1343,0.04700334
1344,0.18424588
1345,0.055348974
1346,0.050169356
1347,0.03184307
1348,0.015733778
1349,0.059869938
1350,0.012289159
1351,0.03305424
1352,0.068580486
1353,0.054599434
1354,0.05923432
1355,0.05882478
1356,0.04023035
1357,0.031813674
1358,0.019682555
1359,0.113077305
1360,0.08798805
1361,0.06309256
1362,0.06330603
1363,0.021705477
1364,0.088139884
1365,0.020778991
1366,0.037398808
1367,0.02130133
1368,0.17102163
1369,0.16846119
1370,0.059043873
1371,0.14713709
1372,0.040637325
1373,0.011608173
1374,0.015904436
1375,0.09788111
1376,0.06019102
1377,0.051792942
1378,0.018766426
1379,0.044714525
1380,0.017627386
1381,0.005692985
1382,0.15477519
1383,0.016127499
1384,0.11530301
1385,0.09660418
1386,0.23251116
1387,0.033118445
1388,0.107444465
1389,0.008688865
1390,0.04332632
1391,0.0441952
1392,0.22749823
1393,0.41808856
1394,0.23788501
1395,0.0664305
1396,0.061492153
1397,0.0179642
1398,0.12120146
1399,0.002563953
1400,0.10371488
1401,0.13978359
1402,0.13813838
1403,0.21792749
1404,0.15489538
1405,0.13946709
1406,0.090070695
1407,0.117049485
1408,0.03629776
1409,0.01705593
1410,0.06014071
1411,0.043886997
1412,0.020714417
1413,0.017288603
1414,0.046080902
1415,0.02226091
1416,0.04580226
1417,0.009459633
1418,0.09433683
1419,0.051344242
1420,0.0685016
1421,0.00022780124
1422,0.07724914
1423,0.0696784
1424,0.10004651
1425,0.043271814
1426,0.10321689
1427,0.18095979
1428,0.01880881
1429,0.04521455
1430,0.052760866
1431,0.056231778
1432,0.0781897
1433,0.11586477
1434,0.08196088
1435,0.049629353
1436,0.04128197
1437,0.10319304
1438,0.01614575
1439,0.19159548
1440,0.0138318455
1441,0.06726633
1442,0.0779239
1443,0.19809574
1444,0.04175396
1445,0.020056961
1446,0.04087025
1447,0.0053881826
1448,0.022788
1449,0.039646875
1450,0.19373856
1451,0.034836378
1452,0.08644057
1453,0.2038841
1454,0.12135853
1455,0.08645328
1456,0.17942686
1457,0.15886085
1458,0.111152254
1459,0.22975716
1460,0.0021020384
1461,0.2405146
1462,0.05095588
1463,0.07973578
1464,0.08833317
1465,0.08098218
1466,0.08387815
1467,0.048125643
1468,0.1816415
1469,0.007020925
1470,0.027217928
1471,0.21475382
1472,0.07868762
1473,0.021692658
1474,0.08060733
1475,0.018336726
1476,0.13406727
1477,0.23092328
1478,0.06550506
1479,0.050728332
1480,0.18918638
1481,0.012364362
1482,0.1112805
1483,0.057322565
1484,0.115232125
1485,0.073621534
1486,0.061910555
1487,0.13051637
1488,0.16509181
1489,0.03599005
1490,0.1038146
1491,0.14506148
1492,0.059021644
1493,0.19447368
1494,0.04847194
1495,0.0020323282
1496,0.2940442
1497,0.029021055
1498,0.24283862
1499,0.2208304
1500,0.05614076
1501,0.038937062
1502,0.1780198
1503,0.07791634
1504,0.053598277
1505,0.07059624
1506,0.085795596
1507,0.036263462
1508,0.06830361
1509,0.07481779
1510,0.053478815
1511,0.03496538
1512,0.022732293
1513,0.057669375
1514,0.052306812
1515,0.0032311913
1516,0.039528992
1517,0.07043881
1518,0.028592182
1519,0.22598287
1520,0.0060915085
1521,0.03012558
1522,0.07223352
1523,0.0002574528
1524,0.11084717
1525,0.3068273
1526,0.09642126
1527,0.08297273
1528,0.017476449
1529,0.0675895
1530,0.0047226814
1531,0.025592674
1532,0.22804344
1533,0.24975745
1534,0.08029112
1535,0.08309467
1536,0.02634013
1537,0.06151961
1538,0.09221338
1539,0.052786395
1540,0.13588136
1541,0.060282096
1542,0.020253532
1543,0.119311795
1544,0.020492004
1545,0.019329641
1546,0.0100777205
1547,0.1615867
1548,0.10576372
1549,0.07873392
1550,0.04772867
1551,0.03259419
1552,0.06892308
1553,0.036587093
1554,0.31612712
1555,0.02203449
1556,0.061194036
1557,0.022291338
1558,0.033365626
1559,0.02461657
1560,0.064310856
1561,0.034174908
1562,0.08958252
1563,0.013780542
1564,0.016985748
1565,0.057890136
1566,0.03352466
1567,0.086878784
1568,0.009524838
1569,0.16814862
1570,0.014186591
1571,0.11929078
1572,0.10964845
1573,0.094543345
1574,0.030458603
1575,0.037094623
1576,0.107044704
1577,0.1826044
1578,0.14359137
1579,0.02304313
1580,0.080184735
1581,0.02121172
1582,0.021000568
1583,0.025462834
1584,0.024624476
1585,0.020618308
1586,0.060185604
1587,0.03684396
1588,0.3255192
1589,0.054324884
1590,0.02816145
1591,0.03781702
1592,0.045658078
1593,0.026142415
1594,0.045420446
1595,0.05143763
1596,0.026735581
1597,0.034598473
1598,0.03526952
1599,0.0536454
1600,0.05731297
1601,0.09944262
1602,0.047748826
1603,0.22955026
1604,0.13513404
1605,0.16805631
1606,0.08046767
1607,0.041520454
1608,0.06560075
1609,0.24330865
1610,0.059021723
1611,0.11587594
1612,0.13042244
1613,0.063144535
1614,0.0115216365
1615,0.060958967
1616,0.028127668
1617,0.06261764
1618,0.010133521
1619,0.06939926
1620,0.14269947
1621,0.07854034
1622,0.004915285
1623,0.039410148
1624,0.003645457
1625,0.05108082
1626,0.045944203
1627,0.01499365
1628,0.12519057
1629,0.3291523
1630,0.027929693
1631,0.043859992
1632,0.028217701
1633,0.02134987
1634,0.10158727
1635,0.06326896
1636,0.06588284
1637,0.18829703
1638,0.16227113
1639,0.03082977
1640,0.036839556
1641,0.095003136
1642,0.066335246
1643,0.056961615
1644,0.14495555
1645,0.040988177
1646,0.0953981
1647,0.13204609
1648,0.022317693
1649,0.048131455
1650,0.014791222
1651,0.030003145
1652,0.15016304
1653,0.06219375
1654,0.1303706
1655,0.04744015
1656,0.018186044
1657,0.032156225
1658,0.1429407
1659,0.25956133
1660,0.19108799
