id,price
1270,0
1271,0
1272,0
1273,0
1274,0
1275,0
1276,1
1277,0
1278,0
1279,0
1280,1
1281,1
1282,1
1283,0
1284,1
1285,1
1286,0
1287,0
1288,1
1289,0
1290,0
1291,0
1292,0
1293,1
1294,0
1295,0
1296,1
1297,0
1298,0
1299,0
1300,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,1
1315,1
1317,0
1318,1
1319,0
1320,0
1321,1
1322,1
1323,1
1325,0
1326,1
1327,1
1328,1
1329,0
1330,0
1331,0
1332,0
1333,1
1334,0
1335,0
1336,0
1337,1
1338,1
1339,0
1340,0
1341,1
1342,1
1343,1
1344,0
1345,0
1346,1
1347,0
1348,0
1349,1
1350,0
1351,0
1352,0
1353,1
1354,0
1355,1
1356,1
1357,0
1358,1
1359,0
1360,0
1361,0
1362,0
1363,0
1364,0
1365,1
1366,0
1367,1
1368,1
1369,0
1370,1
1371,0
1372,1
1373,0
1374,0
1375,0
1376,0
1377,0
1378,1
1379,0
1380,1
1381,0
1382,0
1383,0
1384,0
1385,1
1386,0
1387,0
1388,1
1389,1
1390,1
1391,1
1392,1
1393,0
1394,1
1396,1
1397,1
1398,1
1399,0
1400,0
1401,1
1402,0
1403,1
1404,2
1405,0
1406,1
1407,0
1408,0
1409,0
1410,0
1411,0
1412,0
1413,0
1414,0
1415,0
1416,1
1417,0
1418,0
1419,0
1420,0
1421,1
1422,1
1423,0
1424,0
1425,0
1426,1
1427,0
1428,0
1429,0
1430,1
1431,1
1432,0
1433,1
1434,0
1435,0
1436,0
1437,0
1438,0
1439,1
1440,0
1441,1
1442,1
1443,1
1444,0
1445,0
1446,1
1447,1
1448,0
1449,1
1450,0
1451,0
1452,1
1453,0
1454,1
1456,0
1457,0
1458,0
1459,1
1460,1
1461,1
1462,0
1464,1
1465,0
1466,0
1467,0
1468,0
1469,1
1470,0
1471,0
1472,0
1473,0
1474,1
1475,1
1476,0
1477,0
1478,0
1479,1
1480,0
1481,1
1482,2
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,1
1492,0
1493,0
1494,0
1495,0
1496,1
1497,1
1498,1
1499,0
1500,0
1502,0
1503,0
1504,1
1505,1
1506,0
1507,0
1508,0
1509,2
1510,0
1511,1
1512,0
1513,0
1514,0
1515,1
1516,0
1518,1
1519,0
1520,0
1521,1
1522,0
1523,1
1524,0
1525,1
1526,1
1527,0
1528,0
1529,0
1530,0
1531,1
1532,1
1533,0
1534,1
1535,1
1536,1
1537,1
1538,0
1539,1
1541,0
1542,0
1543,1
1544,0
1545,0
1546,0
1547,0
1548,0
1549,0
1550,1
1551,1
1552,1
1553,0
1554,1
1555,0
1556,0
1557,0
1558,0
1560,1
1561,0
1562,0
1563,0
1564,0
1565,0
1568,0
1569,1
1570,0
1571,0
1572,0
1573,1
1574,0
1575,1
1576,1
1577,0
1578,0
1579,0
1580,0
1581,1
1582,1
1583,1
1584,0
1585,0
1586,0
1587,1
1588,0
1589,1
1590,0
1591,1
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,2
1601,0
1602,1
1603,0
1604,1
1605,0
1606,0
1608,0
1609,1
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,1
1618,0
1619,0
1620,1
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,1
1630,0
1631,1
1632,0
1633,0
1634,0
1635,0
1636,0
1637,1
1638,1
1639,1
1640,0
1641,0
1642,0
1643,1
1644,1
1645,0
1646,0
1647,0
1648,0
1649,0
1650,1
1652,0
1653,0
1654,0
1655,1
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,1
1663,0
1664,0
1665,1
1666,1
1667,0
1668,0
1670,1
1671,0
1672,1
1673,0
1674,0
1675,0
1676,0
1677,1
1678,0
1679,1
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,1
1687,1
1688,0
1689,0
1690,0
1693,1
1694,1
1695,1
1696,1
1697,0
1698,1
1699,1
1700,0
1701,0
1702,0
1703,0
1704,0
1705,1
1707,1
1708,0
1709,1
1710,0
1711,0
1712,0
1713,1
1714,1
1715,0
1716,0
1717,0
1718,0
1719,1
1720,0
1721,0
1722,0
1723,0
1724,1
1725,1
1726,1
1727,0
1728,0
1729,1
1730,0
1731,1
1732,0
1733,0
1734,1
1735,1
1736,1
1737,0
1738,1
1739,0
1740,0
1741,1
1742,0
1743,0
1744,1
1745,0
1746,0
1747,0
1748,0
1749,1
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,1
1757,1
1758,1
1759,1
1760,1
1761,0
1762,1
1763,1
1764,1
1765,0
1766,0
1767,1
1768,0
1769,0
1770,0
1771,0
1772,1
1773,0
1774,1
1775,0
1776,0
1777,1
1778,1
1779,0
1780,1
1781,0
1783,0
1784,1
1785,0
1786,0
1787,0
1788,0
1789,1
1790,1
1791,0
1792,0
1793,1
1794,0
1795,0
1796,0
1797,0
1799,0
1801,1
1802,0
1803,0
1804,1
1806,0
1807,1
1808,0
1809,0
1810,0
1811,0
1812,0
1814,0
1815,0
1816,0
1817,0
1818,1
1819,0
1820,0
1821,0
1822,1
1823,0
1824,0
1825,0
1826,1
1827,1
1828,1
1829,0
1830,0
1831,0
1832,1
1833,1
1834,0
1835,0
1836,2
1837,1
1838,1
1839,0
1840,1
1841,1
1842,0
1843,1
1844,0
1845,1
1846,0
1847,1
1848,0
1849,2
1850,0
1851,0
1852,1
1853,0
1854,2
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,1
1864,1
1865,1
1866,1
1867,1
1868,0
1869,1
1870,1
1871,0
1872,0
1873,0
1874,0
1875,0
1876,1
1877,0
1878,0
1879,0
1880,1
1881,0
1883,1
1884,1
1885,0
1886,0
1887,0
1888,1
1889,1
1890,0
1891,1
1892,0
1893,0
1895,0
1896,0
1897,1
1898,1
1899,0
1900,0
1901,0
1902,0
1903,1
1904,1
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,1
1913,0
1914,0
1915,1
1916,0
1917,0
1918,0
1919,1
1920,0
1921,0
1922,0
1923,0
1924,1
1925,1
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,1
1935,0
1936,1
1937,1
1938,1
1939,1
1940,0
1941,0
1943,0
1944,0
1945,1
1946,0
1948,1
1949,0
1950,0
1951,1
1952,0
1954,1
1955,0
1956,0
1957,0
1958,1
1959,1
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,1
1972,1
1973,0
1974,1
1975,1
1976,2
1977,1
1978,1
1979,0
1980,0
1981,0
1982,0
1983,1
1984,0
1985,1
1986,1
1987,1
1988,0
1989,1
1990,0
1991,0
1992,0
1993,0
1994,1
1995,1
1996,1
1997,0
1998,0
1999,0
2000,0
2001,0
2002,2
2003,0
2004,1
2005,1
2006,1
2007,0
2008,1
2009,0
2010,0
2011,1
2012,1
2013,0
2014,0
2015,0
2016,0
2017,0
2018,1
2019,0
2020,0
2021,0
2022,0
2023,1
2024,0
2025,1
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,1
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,1
2040,0
2041,0
2043,1
2044,0
2045,1
2046,0
2047,0
2048,0
2049,0
2051,1
2052,0
2053,0
2054,0
2055,1
2056,1
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,1
2064,0
2065,0
2066,1
2067,1
2068,0
2069,0
2070,1
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,1
2078,0
2079,1
2080,0
2081,0
2082,1
2083,0
2084,1
2085,0
2086,0
2087,0
2088,0
2089,0
2090,1
2091,1
2092,0
2093,1
2094,1
2095,0
2096,0
2097,0
2098,0
2099,1
2100,0
2101,0
2102,0
2103,0
2104,0
2105,0
2106,0
2107,0
2108,1
2109,1
2110,1
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,0
2118,1
2120,0
2121,0
2122,1
2123,1
2125,1
2126,0
2127,1
2128,2
2129,1
2130,1
2131,1
2132,1
2133,0
2134,1
2135,1
2136,1
2137,0
2138,1
2139,1
2140,0
2141,0
2142,1
2144,0
2145,1
2146,1
2147,0
2148,0
2149,0
2150,2
2151,1
2152,1
2153,0
2154,1
2155,1
2156,0
2157,1
2158,0
2159,0
2160,1
2161,1
2162,0
2164,0
2165,1
2166,0
2167,0
2168,1
2169,0
2170,1
2171,1
2172,0
2173,0
2174,0
2175,0
2176,0
2177,0
2178,0
2179,1
2180,1
2181,1
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,1
2189,0
2190,1
2191,1
2192,1
2193,1
2194,0
2195,0
2196,0
2197,0
2198,0
2199,1
2200,0
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,1
2215,1
2216,0
2217,0
2218,0
2219,0
2220,0
2222,1
2223,0
2224,1
2225,0
2226,1
2227,0
2228,0
2229,1
2230,1
2231,0
2233,0
2234,1
2235,0
2236,1
2237,0
2238,1
2239,1
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,1
2248,1
2249,0
2250,1
2251,1
2252,1
2254,1
2255,2
2256,0
2257,1
2258,0
2259,1
2260,0
2261,0
2262,0
2263,1
2264,0
2265,0
2266,0
2267,1
2268,0
2269,0
2270,0
2271,0
2272,1
2273,0
2275,1
2276,0
2277,1
2278,0
2279,0
2280,1
2281,0
2282,1
2283,1
2284,1
2285,0
2286,0
2287,1
2288,0
2289,0
2290,0
2291,0
2292,0
2293,1
2294,1
2295,0
2296,0
2297,0
2298,0
2299,0
2300,0
2301,1
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,1
2311,1
2313,0
2314,0
2315,0
2316,0
2317,0
2318,0
2319,1
2320,1
2321,0
2322,0
2323,0
2324,0
2325,0
2326,1
2327,2
2328,0
2329,1
2330,1
2331,0
2332,1
2333,1
2334,1
2335,1
2336,0
2337,0
2338,1
2339,0
2340,0
2341,0
2342,0
2343,0
2344,1
2345,1
2346,1
2347,0
2348,0
2349,1
2350,0
2351,1
2352,0
2353,0
2354,1
2355,0
2356,1
2357,0
2358,0
2359,0
2360,0
2362,0
2363,1
2364,1
2365,1
2366,1
2367,0
2368,0
2369,0
2370,2
2371,0
2372,0
2373,0
2374,1
2375,1
2376,0
2377,0
2378,0
2379,0
2380,0
2381,1
2382,1
2383,2
2384,0
2385,1
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2397,1
2398,1
2399,1
2400,0
2401,0
2402,1
2403,1
2404,2
2405,0
2406,0
2407,0
2408,0
2409,1
2410,0
2411,1
2412,0
2413,0
2414,0
2415,0
2417,1
2418,0
2419,1
2420,0
2421,0
2422,0
2423,0
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,1
2431,0
2432,0
2433,0
2434,0
2435,1
2436,0
2437,0
2439,0
2440,1
2441,1
2442,0
2443,0
2444,0
2445,0
2446,0
2447,1
2448,0
2449,0
2450,0
2451,1
2452,1
2453,0
2454,0
2455,1
2456,1
2457,0
2458,0
2459,1
2460,1
2461,1
2462,1
2463,0
2464,0
2465,0
2466,0
2467,0
2468,1
2469,0
2470,1
2471,0
2472,0
2473,0
2474,1
2475,0
2476,0
2477,0
2478,0
2479,0
2480,0
2481,1
2482,0
2483,1
2484,0
2485,0
2486,0
2487,0
2488,1
2490,0
2491,0
2492,0
2493,0
2494,0
2495,0
2496,1
2497,1
2498,0
2499,1
2500,1
2501,0
2502,1
2503,0
2506,0
2507,0
2508,1
2509,0
2510,0
2511,0
2512,0
2513,0
2515,0
2516,0
2517,1
2518,0
2519,0
2520,0
2521,0
2522,0
2523,1
2524,0
2525,0
2526,1
2527,0
2528,0
2530,0
2531,1
2532,0
2533,0
2534,1
2535,2
2536,0
2538,0
2539,1
2540,1
2541,0
2542,0
2543,1
2544,0
2545,0
2546,1
2547,0
2548,1
2549,1
2550,1
2551,1
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,1
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,2
2568,1
2569,1
2570,1
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,1
2578,1
2579,0
2580,0
2581,1
2582,0
2583,0
2584,0
2585,1
2586,0
2587,0
2588,0
2589,0
2590,0
2591,1
2592,0
2593,1
2594,0
2595,0
2596,0
2597,0
2598,0
2599,1
2601,0
2602,1
2603,1
2604,1
2605,0
2606,1
2607,0
2608,1
2609,1
2610,1
2611,0
2612,1
2613,1
2614,0
2615,1
2616,1
2617,0
2618,1
2619,0
2620,1
2621,0
2622,0
2623,0
2626,0
2627,0
2628,0
2629,1
2630,0
2632,0
2633,1
2634,0
2635,0
2636,0
2637,0
2638,0
2639,1
2640,1
2641,1
2642,0
2643,1
2644,1
2645,0
2646,1
2647,0
2648,0
2649,0
2650,1
2651,1
2652,1
2654,1
2655,0
2656,0
2657,1
2658,0
2659,1
2660,0
2661,1
2662,0
2663,1
2664,0
2665,0
2666,1
2667,1
2668,1
2669,2
2670,0
2671,0
2672,0
2673,0
2674,1
2675,0
2676,1
2678,1
2679,0
2680,0
2681,0
2682,2
2683,1
2684,1
2685,0
2686,0
2687,0
2688,0
2689,0
2690,1
2691,0
2692,0
2693,0
2694,0
2695,2
2696,1
2697,0
2698,0
2699,1
2700,1
2701,0
2702,1
2703,0
2704,0
2705,1
2706,0
2707,0
2708,0
2710,0
2711,0
2712,0
2713,0
2714,1
2715,0
2716,1
2717,0
2718,0
2719,0
2720,1
2721,0
2722,0
2723,0
2724,1
2725,0
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,1
2733,1
2734,0
2735,0
2737,0
2738,1
2739,0
2740,1
2742,1
2744,1
2745,0
2747,0
2748,0
2749,1
2750,0
2751,0
2752,0
2753,0
2754,0
2755,1
2756,1
2757,0
2758,1
2759,0
2760,1
2761,0
2762,0
2763,0
2764,0
2765,0
2766,1
2767,2
2768,0
2769,2
2770,0
2771,0
2772,0
2773,0
2774,1
2775,0
2776,1
2777,1
2778,0
2779,0
2780,0
2781,0
2782,1
2783,1
2784,1
2785,0
2786,0
2787,0
2788,0
2789,1
2790,0
2791,1
2792,1
2793,0
2794,1
2795,0
2796,0
2797,0
2798,2
2799,0
2800,1
2801,0
2802,0
2803,1
2804,0
2805,0
2806,1
2807,1
2808,0
2809,0
2810,0
2811,0
2812,0
2813,1
2814,1
2815,0
2816,0
2817,0
2818,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,1
2826,0
2827,0
2828,1
2829,0
2830,0
2831,1
2832,0
2833,1
2834,1
2835,0
2836,0
2837,0
2838,0
2839,0
2840,1
2841,1
2842,1
2843,0
2844,0
2845,0
2846,0
2847,0
2848,1
2849,1
2850,0
2851,1
2852,1
2853,0
2854,0
2855,1
2856,0
2857,0
2858,0
2859,1
2861,0
2862,0
2863,1
2864,0
2865,1
2866,0
2867,0
2868,0
2869,0
2870,1
2871,0
2872,0
2873,0
2875,0
2876,1
2877,0
2878,1
2879,1
2880,0
2881,0
2882,0
2883,0
2884,0
2885,1
2886,0
2887,0
2888,1
2889,1
2890,1
2892,0
2893,0
2894,1
2895,1
2896,1
2897,0
2898,1
2899,0
2900,1
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,2
2911,0
2912,0
2913,1
2914,1
2915,1
2916,1
2917,0
2918,1
2919,0
2920,1
2921,0
2922,0
2923,0
2924,1
2925,2
2926,0
2927,0
2928,1
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,1
2937,1
2938,1
2939,0
2940,1
2941,0
2942,1
2943,0
2944,0
2945,1
2946,0
2947,1
2948,0
2949,0
2950,1
2951,1
2952,1
2953,0
2954,0
2955,0
2956,1
2957,0
2958,1
2959,0
2960,0
2961,0
2962,1
2963,0
2964,0
2965,0
2966,1
2967,0
2968,0
2969,0
2970,0
2971,1
2972,0
2973,1
2974,0
2975,1
2976,0
2977,0
2978,0
2979,2
2980,0
2981,0
2982,1
2983,0
2984,0
2985,2
2986,0
2987,0
2988,0
2989,0
2990,0
2991,0
2992,0
2993,1
2994,1
2995,2
2996,0
2997,0
2998,1
2999,1
3000,0
3001,0
3002,1
3003,0
3004,1
3005,0
3006,0
3007,0
3008,0
3009,0
3010,1
3011,1
3012,1
3013,0
3014,0
3015,0
3016,0
3018,1
3019,0
3020,1
3021,1
3022,0
3023,0
3024,0
3025,1
3026,1
3027,1
3028,0
3030,0
3031,0
3032,0
3033,0
3034,1
3035,0
3036,1
3037,0
3038,0
3039,1
3040,0
3041,1
3043,0
3045,0
3046,1
3047,2
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,2
3055,0
3056,0
3057,0
3058,0
3059,0
3060,1
3062,0
3063,1
3064,0
3066,0
3067,0
3068,0
3069,1
3070,1
3071,0
3072,0
3073,1
3074,0
3075,1
3076,0
3078,0
3079,1
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,1
3089,1
3090,1
3091,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,0
3099,0
3100,0
3101,0
3102,1
3103,0
3104,0
3105,1
3106,1
3107,1
3108,0
3109,0
